73145,2015
125,2015
158,2015
314,2015
4522,2015
1507,2015
143,2015
266,2015
1202,2015
417,2015
118,2015
176,2015
243,2015
234,2015
845,2015
342,2015
439,2015
383,2015
6294,2015
145,2015
281,2015
193,2015
209,2015
105,2015
276,2015
423,2015
177,2015
8782,2015
25142,2015
92859,2015
384,2015
328,2015
392,2015
6010,2015
124,2015
2324,2015
285,2015
105,2015
1445,2015
4244,2015
549,2015
217,2015
266,2015
266,2015
702,2015
1451,2015
156,2015
441,2015
509,2015
560,2015
18642,2015
150,2015
207,2015
101,2015
372,2015
260,2015
365,2015
303,2015
354,2015
901,2015
246,2015
11575,2015
30840,2015
30910,2015
183,2015
2490,2015
350,2015
183,2015
314,2015
2987,2015
210,2015
110,2015
130,2015
103,2015
181,2015
118,2015
105,2015
226,2015
1873,2015
150,2015
109,2015
111,2015
170,2015
401,2015
5526,2015
11070,2015
76722,2015
158,2015
138,2015
309,2015
4203,2015
1521,2015
143,2015
271,2015
1623,2015
444,2015
123,2015
185,2015
248,2015
245,2015
857,2015
356,2015
438,2015
372,2015
6251,2015
148,2015
287,2015
195,2015
228,2015
110,2015
283,2015
452,2015
180,2015
9315,2015
24443,2015
78418,2015
159,2015
208,2015
309,2015
4189,2015
1525,2015
146,2015
414,2015
1624,2015
440,2015
122,2015
185,2015
247,2015
245,2015
1380,2015
352,2015
436,2015
367,2015
6676,2015
150,2015
284,2015
202,2015
235,2015
121,2015
279,2015
480,2015
180,2015
9783,2015
24092,2015
404,2015
281,2015
161,2015
734,2015
405,2015
26483,2015
110,2015
135,2015
120,2015
2462,2015
685,2015
243,2015
1283,2015
210,2015
121,2015
126,2015
181,2015
169,2015
131,2015
193,2015
1193,2015
166,2015
335,2015
4059,2015
11468,2015
68351,2015
110,2015
192,2015
2497,2015
1137,2015
130,2015
969,2015
228,2015
102,2015
123,2015
248,2015
180,2015
268,2015
131,2015
312,2015
3007,2015
100,2015
159,2015
130,2015
153,2015
245,2015
119,2015
3754,2015
12053,2015
161,2015
407,2015
309,2015
405,2015
492,2015
393,2015
1346,2015
86366,2015
210,2015
225,2015
361,2015
4836,2015
116,2015
1969,2015
480,2015
3410,2015
536,2015
152,2015
211,2015
259,2015
339,2015
890,2015
418,2015
481,2015
436,2015
6805,2015
107,2015
186,2015
336,2015
248,2015
266,2015
159,2015
229,2015
520,2015
234,2015
9222,2015
25932,2015
174,2015
423,2015
161,2015
997,2015
88867,2015
180,2015
215,2015
400,2015
4064,2015
109,2015
1416,2015
145,2015
395,2015
1882,2015
506,2015
140,2015
217,2015
232,2015
315,2015
358,2015
384,2015
464,2015
403,2015
4427,2015
100,2015
170,2015
286,2015
236,2015
286,2015
148,2015
251,2015
393,2015
174,2015
8628,2015
22088,2015
130,2016
69327,2016
142,2016
230,2016
203,2016
5187,2016
2027,2016
131,2016
340,2016
1711,2016
258,2016
167,2016
216,2016
265,2016
188,2016
784,2016
280,2016
397,2016
445,2016
7154,2016
113,2016
205,2016
118,2016
120,2016
160,2016
233,2016
185,2016
167,2016
257,2016
477,2016
175,2016
11409,2016
24494,2016
201,2016
118394,2016
459,2016
299,2016
278,2016
6152,2016
191,2016
3519,2016
305,2016
132,2016
1303,2016
5128,2016
326,2016
318,2016
138,2016
353,2016
410,2016
745,2016
1228,2016
236,2016
420,2016
491,2016
677,2016
25727,2016
160,2016
299,2016
171,2016
122,2016
222,2016
371,2016
410,2016
518,2016
374,2016
1374,2016
235,2016
15232,2016
29083,2016
60733,2016
273,2016
228,2016
205,2016
4018,2016
121,2016
1538,2016
191,2016
100,2016
604,2016
3385,2016
157,2016
118,2016
219,2016
274,2016
326,2016
421,2016
201,2016
309,2016
390,2016
6886,2016
112,2016
127,2016
125,2016
228,2016
198,2016
336,2016
254,2016
791,2016
131,2016
10231,2016
16851,2016
115,2016
139,2016
85665,2016
153,2016
232,2016
218,2016
5236,2016
2117,2016
144,2016
236,2016
1807,2016
294,2016
200,2016
107,2016
244,2016
329,2016
216,2016
845,2016
106,2016
335,2016
444,2016
463,2016
6006,2016
114,2016
227,2016
127,2016
139,2016
181,2016
307,2016
228,2016
179,2016
266,2016
476,2016
197,2016
11527,2016
25195,2016
139,2016
86110,2016
180,2016
244,2016
220,2016
5364,2016
2329,2016
148,2016
298,2016
2147,2016
292,2016
207,2016
114,2016
251,2016
329,2016
219,2016
1145,2016
118,2016
341,2016
445,2016
484,2016
7464,2016
118,2016
227,2016
127,2016
139,2016
181,2016
310,2016
244,2016
182,2016
271,2016
526,2016
200,2016
12301,2016
25631,2016
22615,2016
221,2016
278,2016
100,2016
1631,2016
944,2016
1718,2016
770,2016
297,2016
44698,2016
2599,2016
1199,2016
244,2016
547,2016
116,2016
105,2016
104,2016
196,2016
506,2016
115,2016
159,2016
178,2016
293,2016
3745,2016
123,2016
158,2016
142,2016
104,2016
160,2016
3478,2016
13655,2016
52768,2016
2261,2016
1513,2016
142,2016
1209,2016
105,2016
136,2016
126,2016
200,2016
116,2016
114,2016
145,2016
168,2016
105,2016
316,2016
4799,2016
183,2016
136,2016
152,2016
241,2016
3391,2016
10265,2016
209,2016
800,2016
1336,2016
259,2016
404,2016
115,2016
167,2016
103251,2016
193,2016
239,2016
246,2016
5295,2016
122,2016
2491,2016
173,2016
611,2016
2192,2016
319,2016
214,2016
117,2016
274,2016
393,2016
425,2016
864,2016
146,2016
367,2016
453,2016
504,2016
5802,2016
115,2016
276,2016
131,2016
184,2016
327,2016
245,2016
352,2016
298,2016
687,2016
199,2016
10656,2016
24987,2016
157,2016
98383,2016
191,2016
239,2016
249,2016
5299,2016
131,2016
2485,2016
164,2016
361,2016
2357,2016
267,2016
237,2016
130,2016
285,2016
395,2016
256,2016
680,2016
157,2016
339,2016
476,2016
496,2016
6970,2016
129,2016
261,2016
138,2016
138,2016
180,2016
328,2016
282,2016
189,2016
280,2016
557,2016
177,2016
12235,2016
24737,2016
127,2017
75112,2017
203,2017
221,2017
261,2017
6752,2017
2053,2017
193,2017
113,2017
333,2017
2354,2017
908,2017
185,2017
228,2017
269,2017
266,2017
743,2017
164,2017
301,2017
316,2017
706,2017
7746,2017
225,2017
122,2017
193,2017
170,2017
247,2017
202,2017
205,2017
217,2017
455,2017
377,2017
11707,2017
30641,2017
215,2017
92435,2017
664,2017
332,2017
415,2017
8252,2017
126,2017
2634,2017
398,2017
206,2017
1365,2017
6910,2017
1007,2017
241,2017
170,2017
313,2017
319,2017
756,2017
932,2017
233,2017
399,2017
438,2017
932,2017
14988,2017
197,2017
265,2017
178,2017
223,2017
248,2017
297,2017
296,2017
549,2017
404,2017
1325,2017
422,2017
106,2017
17266,2017
35598,2017
48685,2017
271,2017
214,2017
143,2017
3101,2017
920,2017
239,2017
107,2017
444,2017
3555,2017
424,2017
156,2017
128,2017
159,2017
393,2017
111,2017
142,2017
356,2017
5601,2017
123,2017
152,2017
109,2017
154,2017
172,2017
434,2017
124,2017
8029,2017
13102,2017
105,2017
1219,2017
107,2017
138,2017
88049,2017
275,2017
237,2017
306,2017
7142,2017
1990,2017
205,2017
119,2017
360,2017
3528,2017
965,2017
187,2017
158,2017
244,2017
316,2017
308,2017
764,2017
187,2017
372,2017
413,2017
740,2017
6853,2017
251,2017
135,2017
206,2017
212,2017
285,2017
237,2017
224,2017
235,2017
592,2017
399,2017
12171,2017
32388,2017
138,2017
88140,2017
255,2017
240,2017
308,2017
7132,2017
2271,2017
202,2017
119,2017
409,2017
3273,2017
968,2017
203,2017
160,2017
247,2017
316,2017
306,2017
763,2017
192,2017
372,2017
413,2017
760,2017
8165,2017
257,2017
136,2017
206,2017
214,2017
283,2017
256,2017
224,2017
244,2017
562,2017
399,2017
12772,2017
32288,2017
20465,2017
598,2017
720,2017
111,2017
112,2017
109,2017
2357,2017
1133,2017
3523,2017
196,2017
225,2017
231,2017
235,2017
712,2017
148,2017
1615,2017
140,2017
111,2017
200,2017
39593,2017
182,2017
202,2017
3534,2017
884,2017
150,2017
1853,2017
215,2017
106,2017
122,2017
131,2017
112,2017
181,2017
369,2017
180,2017
263,2017
521,2017
3171,2017
122,2017
139,2017
130,2017
157,2017
114,2017
398,2017
151,2017
4283,2017
16474,2017
196,2017
42397,2017
125,2017
164,2017
5052,2017
1249,2017
189,2017
1603,2017
279,2017
126,2017
126,2017
127,2017
479,2017
119,2017
140,2017
186,2017
550,2017
6141,2017
149,2017
103,2017
109,2017
146,2017
111,2017
136,2017
125,2017
323,2017
222,2017
5960,2017
20664,2017
597,2017
150,2017
959,2017
779,2017
190,2017
250,2017
274,2017
629,2017
1359,2017
320,2017
1407,2017
104,2017
196,2017
150,2017
80873,2017
312,2017
242,2017
295,2017
7216,2017
2181,2017
208,2017
116,2017
426,2017
3384,2017
1000,2017
193,2017
163,2017
213,2017
318,2017
258,2017
731,2017
199,2017
372,2017
393,2017
730,2017
6768,2017
246,2017
140,2017
189,2017
217,2017
282,2017
225,2017
230,2017
239,2017
531,2017
408,2017
11138,2017
32018,2017
171,2017
237,2017
660,2017
160,2017
1051,2017
158,2017
85885,2017
422,2017
255,2017
344,2017
7212,2017
2252,2017
277,2017
153,2017
615,2017
4337,2017
823,2017
204,2017
154,2017
261,2017
309,2017
486,2017
556,2017
190,2017
361,2017
409,2017
781,2017
8189,2017
153,2017
261,2017
122,2017
214,2017
223,2017
260,2017
269,2017
330,2017
331,2017
876,2017
310,2017
13703,2017
31070,2017
130,2018
58792,2018
259,2018
198,2018
264,2018
7460,2018
1672,2018
251,2018
391,2018
1948,2018
606,2018
253,2018
227,2018
447,2018
197,2018
543,2018
168,2018
269,2018
446,2018
624,2018
6707,2018
132,2018
200,2018
285,2018
253,2018
148,2018
332,2018
329,2018
464,2018
410,2018
10625,2018
31354,2018
278,2018
82116,2018
389,2018
250,2018
463,2018
10655,2018
215,2018
3158,2018
338,2018
145,2018
808,2018
4290,2018
741,2018
363,2018
205,2018
297,2018
598,2018
311,2018
2453,2018
277,2018
360,2018
598,2018
985,2018
32557,2018
181,2018
304,2018
138,2018
141,2018
363,2018
302,2018
325,2018
406,2018
433,2018
550,2018
506,2018
109,2018
16337,2018
47005,2018
141,2018
50824,2018
231,2018
179,2018
197,2018
5094,2018
122,2018
956,2018
232,2018
120,2018
575,2018
3149,2018
394,2018
149,2018
172,2018
175,2018
375,2018
174,2018
260,2018
116,2018
200,2018
392,2018
349,2018
5207,2018
126,2018
169,2018
140,2018
183,2018
149,2018
204,2018
304,2018
248,2018
258,2018
9009,2018
22009,2018
112,2018
196,2018
91527,2018
309,2018
233,2018
434,2018
9303,2018
185,2018
2555,2018
263,2018
118,2018
650,2018
2325,2018
792,2018
286,2018
329,2018
274,2018
623,2018
304,2018
745,2018
234,2018
483,2018
667,2018
774,2018
6943,2018
149,2018
329,2018
107,2018
156,2018
415,2018
459,2018
240,2018
400,2018
353,2018
550,2018
517,2018
102,2018
12636,2018
41512,2018
179,2018
84607,2018
295,2018
233,2018
424,2018
8857,2018
180,2018
2261,2018
253,2018
553,2018
2070,2018
710,2018
276,2018
308,2018
261,2018
597,2018
275,2018
2396,2018
216,2018
358,2018
612,2018
760,2018
6636,2018
125,2018
302,2018
110,2018
149,2018
395,2018
332,2018
231,2018
400,2018
332,2018
532,2018
473,2018
102,2018
11690,2018
39070,2018
4351,2018
116,2018
225,2018
488,2018
1458,2018
280,2018
235,2018
909,2018
350,2018
214,2018
1004,2018
316,2018
2377,2018
32654,2018
223,2018
150,2018
263,2018
4900,2018
126,2018
1256,2018
211,2018
1499,2018
317,2018
179,2018
164,2018
142,2018
194,2018
131,2018
241,2018
116,2018
252,2018
395,2018
547,2018
3807,2018
149,2018
268,2018
234,2018
230,2018
131,2018
392,2018
231,2018
6883,2018
20701,2018
169,2018
43970,2018
185,2018
258,2018
6481,2018
1551,2018
203,2018
265,2018
1770,2018
338,2018
180,2018
166,2018
238,2018
163,2018
377,2018
108,2018
300,2018
303,2018
597,2018
7043,2018
202,2018
198,2018
274,2018
108,2018
217,2018
173,2018
240,2018
297,2018
7420,2018
26833,2018
115,2018
570,2018
2719,2018
314,2018
164,2018
1382,2018
549,2018
2652,2018
246,2018
69221,2018
269,2018
222,2018
357,2018
8954,2018
183,2018
1908,2018
200,2018
650,2018
2810,2018
724,2018
219,2018
190,2018
219,2018
543,2018
278,2018
726,2018
176,2018
314,2018
484,2018
834,2018
6829,2018
117,2018
261,2018
108,2018
122,2018
271,2018
278,2018
201,2018
380,2018
320,2018
428,2018
485,2018
11535,2018
40293,2018
232,2018
78434,2018
330,2018
211,2018
386,2018
8833,2018
171,2018
2084,2018
286,2018
650,2018
2958,2018
696,2018
286,2018
229,2018
261,2018
533,2018
254,2018
1153,2018
239,2018
421,2018
565,2018
729,2018
7345,2018
154,2018
261,2018
140,2018
352,2018
399,2018
176,2018
393,2018
335,2018
532,2018
398,2018
12990,2018
37533,2018
287,2019
94313,2019
260,2019
144,2019
359,2019
9611,2019
197,2019
3324,2019
331,2019
132,2019
501,2019
2783,2019
509,2019
262,2019
242,2019
275,2019
416,2019
248,2019
1009,2019
226,2019
471,2019
608,2019
731,2019
10520,2019
128,2019
415,2019
167,2019
177,2019
442,2019
300,2019
285,2019
354,2019
242,2019
418,2019
707,2019
124,2019
12003,2019
43116,2019
305,2019
115541,2019
617,2019
270,2019
421,2019
9284,2019
200,2019
3744,2019
294,2019
156,2019
1856,2019
5620,2019
528,2019
347,2019
252,2019
322,2019
429,2019
818,2019
830,2019
325,2019
522,2019
576,2019
931,2019
31907,2019
218,2019
406,2019
184,2019
217,2019
471,2019
343,2019
369,2019
698,2019
290,2019
1172,2019
634,2019
142,2019
118,2019
13468,2019
42607,2019
149,2019
66176,2019
358,2019
230,2019
208,2019
5125,2019
108,2019
1503,2019
263,2019
101,2019
1178,2019
4470,2019
290,2019
125,2019
142,2019
186,2019
264,2019
414,2019
372,2019
151,2019
219,2019
322,2019
485,2019
6092,2019
194,2019
165,2019
193,2019
313,2019
169,2019
175,2019
294,2019
229,2019
793,2019
314,2019
8709,2019
21358,2019
786,2019
322,2019
127201,2019
390,2019
182,2019
394,2019
106,2019
10680,2019
242,2019
4091,2019
102,2019
366,2019
178,2019
588,2019
3983,2019
677,2019
380,2019
386,2019
317,2019
505,2019
303,2019
1039,2019
352,2019
639,2019
851,2019
757,2019
10960,2019
173,2019
489,2019
157,2019
226,2019
116,2019
515,2019
476,2019
384,2019
402,2019
297,2019
536,2019
750,2019
201,2019
13464,2019
52331,2019
315,2019
117050,2019
391,2019
170,2019
436,2019
106,2019
10648,2019
241,2019
3987,2019
102,2019
370,2019
168,2019
520,2019
3978,2019
676,2019
348,2019
329,2019
303,2019
509,2019
292,2019
993,2019
350,2019
608,2019
836,2019
729,2019
11353,2019
163,2019
446,2019
171,2019
208,2019
113,2019
536,2019
447,2019
381,2019
421,2019
295,2019
529,2019
813,2019
196,2019
12816,2019
47612,2019
14979,2019
478,2019
235,2019
210,2019
901,2019
1221,2019
3258,2019
426,2019
601,2019
224,2019
278,2019
456,2019
1534,2019
519,2019
100,2019
301,2019
1158,2019
217,2019
170,2019
612,2019
5057,2019
51813,2019
220,2019
177,2019
3817,2019
1389,2019
184,2019
107,2019
356,2019
2328,2019
303,2019
154,2019
227,2019
153,2019
156,2019
127,2019
187,2019
192,2019
239,2019
475,2019
432,2019
3002,2019
177,2019
230,2019
267,2019
203,2019
179,2019
150,2019
346,2019
193,2019
101,2019
6008,2019
17889,2019
221,2019
57837,2019
289,2019
102,2019
265,2019
5506,2019
107,2019
1755,2019
104,2019
345,2019
3073,2019
399,2019
179,2019
183,2019
141,2019
308,2019
153,2019
408,2019
227,2019
294,2019
359,2019
509,2019
5418,2019
241,2019
111,2019
183,2019
297,2019
197,2019
252,2019
123,2019
396,2019
335,2019
129,2019
6536,2019
28809,2019
748,2019
291,2019
492,2019
248,2019
421,2019
1759,2019
292,2019
278,2019
723,2019
109,2019
351,2019
1192,2019
336,2019
160,2019
697,2019
2744,2019
144,2019
335,2019
113630,2019
552,2019
217,2019
441,2019
11117,2019
241,2019
3715,2019
434,2019
199,2019
1088,2019
5387,2019
638,2019
291,2019
316,2019
341,2019
490,2019
573,2019
815,2019
319,2019
563,2019
623,2019
849,2019
11575,2019
209,2019
439,2019
187,2019
258,2019
494,2019
380,2019
292,2019
611,2019
352,2019
912,2019
785,2019
146,2019
119,2019
14632,2019
51431,2019
276,2019
122638,2019
375,2019
164,2019
346,2019
9619,2019
218,2019
3539,2019
346,2019
154,2019
521,2019
3897,2019
628,2019
348,2019
262,2019
289,2019
492,2019
275,2019
791,2019
318,2019
602,2019
713,2019
744,2019
9059,2019
174,2019
454,2019
191,2019
210,2019
113,2019
508,2019
463,2019
333,2019
389,2019
274,2019
592,2019
659,2019
197,2019
12734,2019
47335,2019
149,2020
65685,2020
142,2020
149,2020
284,2020
8170,2020
1594,2020
247,2020
116,2020
347,2020
1570,2020
641,2020
200,2020
205,2020
265,2020
441,2020
283,2020
799,2020
233,2020
372,2020
442,2020
569,2020
7223,2020
108,2020
317,2020
168,2020
144,2020
260,2020
192,2020
214,2020
314,2020
280,2020
222,2020
369,2020
11738,2020
38151,2020
154,2020
88926,2020
401,2020
220,2020
414,2020
117,2020
7595,2020
2143,2020
285,2020
111,2020
1664,2020
3659,2020
498,2020
279,2020
242,2020
323,2020
333,2020
825,2020
777,2020
263,2020
480,2020
104,2020
438,2020
831,2020
14891,2020
128,2020
528,2020
170,2020
161,2020
240,2020
328,2020
385,2020
567,2020
310,2020
792,2020
380,2020
14832,2020
36982,2020
102,2020
56051,2020
159,2020
212,2020
5011,2020
1309,2020
138,2020
246,2020
1976,2020
289,2020
196,2020
148,2020
192,2020
313,2020
194,2020
517,2020
225,2020
325,2020
263,2020
366,2020
4361,2020
405,2020
110,2020
105,2020
146,2020
289,2020
191,2020
161,2020
159,2020
254,2020
300,2020
8934,2020
22672,2020
144,2020
143,2020
110,2020
144,2020
94498,2020
205,2020
305,2020
433,2020
9352,2020
100,2020
2488,2020
267,2020
135,2020
443,2020
2320,2020
773,2020
299,2020
304,2020
319,2020
469,2020
354,2020
1010,2020
291,2020
560,2020
594,2020
667,2020
8530,2020
126,2020
415,2020
185,2020
164,2020
301,2020
362,2020
280,2020
363,2020
352,2020
354,2020
497,2020
14124,2020
47329,2020
101,2020
117,2020
93124,2020
248,2020
329,2020
414,2020
104,2020
8105,2020
102,2020
2321,2020
297,2020
129,2020
1187,2020
2227,2020
707,2020
327,2020
309,2020
332,2020
459,2020
507,2020
917,2020
293,2020
544,2020
581,2020
626,2020
6977,2020
138,2020
384,2020
162,2020
169,2020
332,2020
367,2020
310,2020
483,2020
390,2020
510,2020
472,2020
13257,2020
39458,2020
2071,2020
869,2020
197,2020
127,2020
152,2020
128,2020
849,2020
610,2020
3697,2020
551,2020
709,2020
484,2020
170,2020
466,2020
402,2020
2131,2020
1671,2020
675,2020
1055,2020
398,2020
156,2020
834,2020
6885,2020
46489,2020
208,2020
217,2020
299,2020
4664,2020
1364,2020
120,2020
267,2020
2682,2020
401,2020
222,2020
165,2020
143,2020
394,2020
188,2020
414,2020
251,2020
232,2020
452,2020
336,2020
4370,2020
194,2020
106,2020
162,2020
246,2020
170,2020
177,2020
202,2020
291,2020
207,2020
5227,2020
23469,2020
50570,2020
228,2020
213,2020
192,2020
5204,2020
1139,2020
117,2020
1008,2020
1940,2020
374,2020
174,2020
161,2020
145,2020
228,2020
356,2020
592,2020
212,2020
195,2020
326,2020
506,2020
4003,2020
171,2020
105,2020
122,2020
156,2020
133,2020
144,2020
283,2020
151,2020
437,2020
227,2020
7079,2020
28000,2020
854,2020
655,2020
554,2020
425,2020
533,2020
2429,2020
627,2020
548,2020
377,2020
352,2020
1443,2020
1437,2020
608,2020
270,2020
326,2020
734,2020
3776,2020
261,2020
110,2020
167,2020
79666,2020
446,2020
258,2020
467,2020
115,2020
9525,2020
101,2020
2046,2020
338,2020
156,2020
1664,2020
4454,2020
712,2020
266,2020
238,2020
344,2020
515,2020
836,2020
848,2020
335,2020
442,2020
115,2020
592,2020
912,2020
8747,2020
153,2020
527,2020
221,2020
187,2020
251,2020
305,2020
307,2020
658,2020
438,2020
855,2020
467,2020
16316,2020
46994,2020
216,2020
479,2020
104,2020
206,2020
848,2020
127,2020
99752,2020
340,2020
322,2020
385,2020
7932,2020
2472,2020
228,2020
1221,2020
3764,2020
691,2020
350,2020
288,2020
299,2020
461,2020
505,2020
1015,2020
351,2020
529,2020
117,2020
605,2020
846,2020
7634,2020
106,2020
379,2020
177,2020
200,2020
364,2020
459,2020
328,2020
456,2020
338,2020
572,2020
449,2020
12902,2020
42303,2020
127739,2015
128739,2016
145391,2017
127582,2018
187773,2019
143839,2020
179430,2015
217243,2016
193220,2017
211352,2018
238975,2019
183189,2020
59084,2015
111095,2016
88803,2017
103525,2018
122989,2019
107420,2020
200,2016
1801,2017
164,2018
1073,2019
765,2020
185,2015
131407,2015
145682,2016
162299,2017
179564,2018
237754,2019
191147,2020
134412,2015
150063,2016
164321,2017
168643,2018
222161,2019
179110,2020
28270,2016
30049,2017
7129,2018
22143,2019
9522,2020
520,2015
264,2017
576,2019
699,2020
1496,2015
1660,2017
1730,2018
3464,2019
4680,2020
612,2015
1286,2016
2487,2017
4578,2018
8507,2019
12387,2020
51468,2015
73992,2016
74864,2017
78163,2018
92979,2019
95558,2020
264,2017
96002,2015
80061,2016
88262,2017
101781,2018
116779,2019
105943,2020
1101,2015
2143,2017
834,2018
4302,2019
5942,2020
133,2016
1182,2017
781,2019
3623,2020
3132,2015
3369,2016
4713,2017
8325,2018
6733,2019
7948,2020
242,2015
200,2016
627,2017
364,2019
727,2020
147518,2015
164435,2016
153735,2017
152509,2018
227358,2019
183243,2020
2089,2015
2546,2017
2197,2020
139331,2015
161335,2016
163871,2017
162223,2018
222448,2019
190754,2020
